"client_id","transactions","contacts_with_advisor","customer_satisfaction","products_held","age","income","churn"
2838,46,7,4,4,68,74591,"0"
2839,28,3,4,3,46,54317,"0"
2840,30,4,5,3,42,82613,"0"
2841,36,6,3,3,46,76450,"1"
2842,26,5,5,1,35,36527,"0"
2843,47,3,3,3,44,84365,"0"
2844,54,2,3,4,35,49253,"1"
2845,10,5,5,1,68,91898,"1"
2846,88,0,4,7,49,64363,"0"
2847,35,4,4,2,22,32806,"0"
2848,10,6,5,1,35,48757,"0"
2849,12,5,5,1,46,41579,"0"
2850,89,0,4,6,18,57076,"0"
2851,37,4,3,3,25,42610,"0"
2852,21,2,5,3,30,47378,"0"
2853,21,5,5,2,62,62954,"0"
2854,35,3,5,4,53,91622,"0"
2855,33,8,3,2,48,77661,"0"
2856,36,6,5,2,33,49743,"0"
2857,22,8,4,1,44,68386,"0"
2858,58,5,5,4,36,64411,"0"
2859,21,4,5,2,51,68608,"0"
2860,41,3,4,4,57,35400,"0"
2861,7,6,5,1,48,77775,"1"
2862,30,5,5,3,54,57961,"0"
2863,21,4,2,2,63,80788,"0"
2864,53,1,4,5,50,92438,"0"
2865,61,5,2,4,38,47505,"0"
2866,61,2,5,4,73,53877,"0"
2867,31,5,4,3,53,89161,"0"
2868,25,3,5,2,44,68508,"0"
2869,46,6,3,4,48,44138,"1"
2870,62,3,4,6,53,61588,"0"
2871,29,6,4,3,48,46626,"0"
2872,46,3,3,4,42,51867,"0"
2873,37,6,4,3,58,81414,"0"
2874,13,5,5,2,49,81814,"0"
2875,37,4,4,4,43,69790,"0"
2876,3,10,5,1,28,15000,"0"
2877,62,0,5,5,43,46707,"0"
2878,38,3,4,4,54,64761,"1"
2879,13,5,4,1,58,51029,"0"
2880,18,7,5,1,35,30032,"0"
2881,37,5,5,4,68,80169,"0"
2882,5,5,5,1,37,54177,"1"
2883,56,1,5,4,43,65390,"0"
2884,17,8,5,1,52,71778,"1"
2885,50,5,5,4,55,88884,"0"
2886,21,5,5,1,50,44296,"0"
2887,11,5,5,1,43,57195,"0"
2888,28,9,5,2,29,66644,"0"
2889,114,0,4,8,37,60154,"0"
2890,18,6,4,1,53,51460,"0"
2891,13,6,4,1,54,61476,"0"
2892,24,7,5,1,53,38918,"0"
2893,28,4,5,3,49,45938,"0"
2894,21,5,4,2,50,58448,"0"
2895,49,5,4,3,51,63703,"0"
2896,45,8,4,4,86,80719,"1"
2897,31,6,3,2,50,65702,"0"
2898,44,2,5,3,38,41238,"0"
2899,48,1,3,4,63,76802,"0"
2900,46,1,4,4,68,52607,"0"
2901,42,4,5,3,60,69085,"0"
2902,1,8,5,1,49,47625,"0"
2903,14,5,5,1,31,47692,"1"
2904,43,4,3,3,59,71715,"0"
2905,62,0,3,6,64,59667,"0"
2906,75,1,4,6,36,62994,"0"
2907,15,5,5,2,37,59840,"0"
2908,14,9,4,1,42,59434,"0"
2909,48,3,5,4,39,83398,"0"
2910,27,7,4,2,50,77459,"0"
2911,27,7,4,2,27,50233,"1"
2912,53,1,5,4,52,78415,"1"
2913,12,10,4,1,46,85015,"0"
2914,33,3,4,3,66,66413,"0"
2915,38,3,5,2,37,32876,"0"
2916,81,0,3,6,72,71408,"0"
2917,21,4,4,1,48,46211,"0"
2918,64,2,5,5,51,95788,"0"
2919,48,4,4,4,40,73547,"0"
2920,44,7,5,2,28,47075,"0"
2921,19,6,5,1,31,31151,"0"
2922,49,2,5,4,51,63435,"0"
2923,10,6,3,1,50,72366,"0"
2924,4,6,5,1,65,49612,"1"
2925,35,4,5,3,49,30036,"1"
2926,30,7,5,2,65,81041,"0"
2927,13,5,5,1,70,47345,"0"
2928,43,4,5,4,53,83384,"0"
2929,38,6,4,2,62,77836,"0"
2930,36,3,4,2,45,31885,"0"
2931,26,8,5,2,31,46165,"1"
2932,34,2,4,3,48,40329,"1"
2933,53,4,4,5,48,35927,"0"
2934,51,2,5,4,36,43849,"0"
2935,26,5,4,2,49,50011,"0"
2936,30,5,5,1,68,85951,"1"
2937,26,5,5,2,45,55957,"0"
2938,19,7,4,2,72,75233,"0"
2939,24,3,4,2,38,39945,"0"
2940,49,3,5,4,34,51098,"0"
2941,40,4,4,3,32,46482,"1"
2942,25,5,4,2,54,58239,"0"
2943,25,5,5,2,47,62392,"0"
2944,16,5,5,2,52,63526,"0"
2945,35,4,2,2,62,19132,"1"
2946,3,5,5,2,66,70563,"0"
2947,20,6,3,2,44,58297,"0"
2948,5,6,5,1,70,62171,"1"
2949,50,2,3,5,48,81630,"0"
2950,17,6,5,1,46,43665,"0"
2951,70,2,3,6,34,61606,"0"
2952,40,4,5,3,37,65791,"0"
2953,13,3,3,2,49,61762,"1"
2954,15,5,5,1,53,55937,"0"
2955,52,3,5,3,38,36010,"0"
2956,21,7,5,2,63,82910,"1"
2957,17,4,5,2,65,56715,"0"
2958,35,4,5,3,27,61863,"0"
2959,76,1,5,6,41,72845,"0"
2960,12,5,5,1,59,72900,"1"
2961,39,2,5,4,62,66340,"0"
2962,51,3,4,4,52,29928,"0"
2963,9,4,5,1,49,65962,"1"
2964,19,10,2,1,51,50756,"1"
2965,21,4,4,2,55,46293,"0"
2966,39,2,3,3,52,45119,"0"
2967,8,6,5,1,90,72685,"0"
2968,0,4,4,1,41,45819,"1"
2969,22,3,5,2,42,68965,"0"
2970,28,7,4,2,58,68273,"0"
2971,46,2,4,4,63,62888,"1"
2972,55,2,5,5,51,67707,"0"
2973,17,5,4,1,51,71675,"0"
2974,63,3,3,4,48,52267,"0"
2975,11,5,5,1,65,85264,"0"
2976,13,7,5,1,45,45230,"1"
2977,76,5,3,5,46,59095,"0"
2978,48,4,4,4,64,73926,"0"
2979,6,7,4,1,64,79990,"0"
2980,71,0,4,7,46,92418,"0"
2981,45,3,4,4,46,73281,"0"
2982,30,3,5,2,68,41724,"0"
2983,33,3,4,3,66,56945,"0"
2984,57,3,4,5,64,71575,"0"
2985,56,4,4,4,41,48207,"0"
2986,41,2,4,4,34,46203,"0"
2987,36,3,3,4,61,70592,"0"
2988,25,4,5,2,52,46784,"1"
2989,57,3,2,5,65,65706,"0"
2990,64,0,4,5,34,65017,"0"
2991,45,2,4,5,72,29721,"0"
2992,7,6,5,1,46,56636,"1"
2993,43,4,4,3,48,46385,"0"
2994,15,6,5,2,53,65663,"0"
2995,39,3,5,3,42,45187,"0"
2996,62,3,3,5,52,61710,"0"
2997,0,6,5,1,42,62350,"0"
2998,55,3,2,4,53,79103,"0"
2999,14,9,5,1,39,57531,"0"
3000,52,3,5,4,40,34801,"0"
3001,22,8,5,2,60,78788,"0"
3002,70,2,3,6,76,68514,"0"
3003,29,4,5,2,47,96618,"0"
3004,53,4,5,3,42,73153,"0"
3005,6,4,3,1,61,82150,"0"
3006,40,3,4,3,47,86501,"0"
3007,56,4,4,4,58,66731,"0"
3008,61,3,4,4,30,39564,"0"
3009,12,5,5,1,56,55389,"1"
3010,16,6,5,1,75,80617,"1"
3011,29,3,5,3,53,73330,"1"
3012,52,2,3,4,65,72475,"0"
3013,48,2,5,4,51,69416,"0"
3014,60,3,4,4,62,86094,"1"
3015,14,4,5,1,46,45123,"1"
3016,25,6,4,2,45,62045,"1"
3017,42,1,4,4,55,37573,"0"
3018,6,7,4,1,56,65025,"0"
3019,21,6,4,1,65,81678,"0"
3020,26,4,5,2,61,75852,"0"
3021,51,2,4,3,41,54342,"0"
3022,32,2,4,3,46,69337,"0"
3023,55,0,4,6,48,92275,"0"
3024,34,7,5,2,58,62658,"0"
3025,58,3,5,4,33,17270,"1"
3026,11,6,5,1,62,70630,"0"
3027,36,2,4,4,50,74438,"0"
3028,47,2,4,4,52,71137,"0"
3029,21,5,3,2,59,88947,"0"
3030,10,5,5,1,49,47419,"0"
3031,33,6,4,3,42,59063,"0"
3032,36,4,5,3,41,80973,"0"
3033,65,0,4,5,43,49418,"1"
3034,42,4,4,3,53,51864,"0"
3035,7,8,5,1,33,40123,"1"
3036,60,1,4,5,35,30128,"0"
3037,49,1,5,4,61,68858,"1"
3038,6,4,5,2,41,34991,"0"
3039,23,7,4,1,45,26833,"0"
3040,3,11,5,1,77,84497,"0"
3041,32,5,5,2,45,41614,"0"
3042,47,3,4,4,45,79479,"0"
3043,107,2,4,8,56,71108,"0"
3044,41,4,5,2,60,67459,"0"
3045,36,3,4,3,60,92923,"0"
3046,68,0,4,6,82,93047,"0"
3047,27,5,4,2,75,67785,"0"
3048,54,6,4,4,65,65437,"0"
3049,57,3,4,4,35,55396,"0"
3050,1,5,5,1,47,56077,"0"
3051,23,5,5,2,25,39631,"0"
3052,35,6,3,3,33,47048,"0"
3053,47,3,5,4,53,66720,"0"
3054,13,5,5,1,56,67979,"0"
3055,16,4,5,2,37,36525,"0"
3056,21,5,5,1,45,41642,"1"
3057,2,6,5,1,69,63796,"0"
3058,55,2,4,4,50,56296,"0"
3059,46,4,4,3,64,64754,"0"
3060,9,6,4,1,56,60873,"1"
3061,21,7,5,2,46,81769,"0"
3062,73,0,3,6,41,54053,"1"
3063,31,4,5,2,56,50989,"0"
3064,25,5,4,2,42,74983,"0"
3065,42,3,4,3,49,52557,"0"
3066,28,8,5,2,54,39017,"0"
3067,70,1,2,5,49,37694,"0"
3068,13,6,4,1,38,32431,"1"
3069,37,5,3,3,37,35253,"0"
3070,5,5,5,1,54,57511,"1"
3071,42,3,3,4,58,45199,"0"
3072,28,5,4,3,54,69276,"0"
3073,45,3,5,4,56,54375,"0"
3074,25,5,5,1,37,45111,"1"
3075,36,5,4,3,47,66790,"1"
3076,37,3,4,3,59,72681,"0"
3077,46,3,4,4,67,53512,"1"
3078,13,6,5,1,39,38964,"0"
3079,26,4,5,2,30,45363,"0"
3080,35,2,5,3,51,60700,"0"
3081,10,6,4,1,54,29177,"0"
3082,39,1,5,4,61,50036,"0"
3083,36,2,4,3,67,78443,"0"
3084,40,3,3,3,49,50027,"0"
3085,1,7,4,1,34,22578,"0"
3086,10,8,3,1,31,39586,"0"
3087,20,11,5,1,30,22258,"0"
3088,19,7,5,1,50,70835,"0"
3089,17,4,4,2,55,92023,"0"
3090,82,0,3,7,42,65872,"0"
3091,29,5,5,2,66,65387,"0"
3092,70,1,4,6,57,68410,"0"
3093,19,4,5,2,47,59660,"0"
3094,27,5,4,2,58,59416,"0"
3095,42,5,2,4,55,46058,"1"
3096,50,5,5,4,46,69925,"0"
3097,13,5,5,1,56,27479,"1"
3098,16,8,4,1,66,57597,"0"
3099,11,6,5,1,60,58704,"0"
3100,57,2,4,4,57,62965,"0"
3101,45,1,4,4,44,72114,"0"
3102,13,6,5,1,52,33950,"0"
3103,39,6,3,3,37,33779,"0"
3104,17,5,4,1,54,52222,"0"
3105,14,4,5,2,45,73342,"0"
3106,30,3,5,3,40,31730,"1"
3107,36,4,5,2,39,65095,"0"
3108,46,3,4,4,51,61203,"0"
3109,10,5,5,1,47,64074,"0"
3110,20,5,5,2,40,70194,"1"
3111,5,5,5,1,51,50484,"0"
3112,25,4,5,2,71,70350,"0"
3113,31,4,4,3,71,62019,"0"
3114,50,2,3,4,41,30137,"1"
3115,36,3,3,3,42,63835,"0"
3116,64,0,4,6,51,68097,"0"
3117,7,6,5,1,46,44591,"1"
3118,48,4,5,3,71,101868,"0"
3119,49,2,4,4,56,67901,"0"
3120,10,6,5,1,57,63946,"0"
3121,54,3,5,4,57,48607,"0"
3122,28,3,3,2,46,70822,"1"
3123,31,5,5,2,60,48524,"0"
3124,36,1,5,4,34,39901,"0"
3125,28,7,5,2,50,53634,"0"
3126,13,5,4,1,66,90597,"0"
3127,77,2,5,6,28,48121,"0"
3128,29,7,3,1,38,57905,"1"
3129,35,6,4,3,37,38268,"0"
3130,37,2,5,5,59,76867,"1"
3131,50,1,4,5,50,83331,"1"
3132,85,0,3,7,47,74094,"0"
3133,38,6,3,2,59,63833,"0"
3134,14,8,5,1,28,57273,"1"
3135,70,1,5,6,61,66756,"0"
3136,31,5,5,2,44,49912,"1"
3137,7,4,5,2,55,50391,"0"
3138,34,3,4,3,62,72971,"1"
3139,65,2,4,4,42,55654,"0"
3140,32,5,3,3,71,74432,"0"
3141,29,5,5,2,48,87103,"1"
3142,13,5,5,2,60,55392,"0"
3143,5,7,4,1,31,30239,"0"
3144,1,6,2,1,40,25024,"1"
3145,50,4,3,4,49,32978,"0"
3146,49,4,4,4,61,45878,"1"
3147,90,0,2,7,51,98806,"0"
3148,52,3,2,4,33,65561,"0"
3149,28,7,2,2,57,77537,"1"
3150,32,5,3,3,53,37855,"0"
3151,66,0,5,6,62,84084,"0"
3152,41,4,3,3,49,43312,"0"
3153,19,6,3,2,76,61619,"0"
3154,26,6,4,1,37,49198,"0"
3155,47,4,4,4,57,76156,"0"
3156,20,5,3,2,69,66535,"0"
3157,4,7,4,1,45,49008,"0"
3158,54,3,5,4,58,58084,"0"
3159,38,5,4,3,54,59580,"1"
3160,8,7,5,1,45,15000,"1"
3161,16,6,4,1,70,51468,"0"
3162,33,3,4,3,47,56550,"1"
3163,8,8,5,1,40,83137,"1"
3164,3,6,4,1,27,29917,"0"
3165,42,2,5,4,61,54614,"0"
3166,47,1,4,5,35,50584,"0"
3167,72,0,4,6,57,33122,"0"
3168,16,4,4,2,55,68698,"0"
3169,11,5,3,1,21,66509,"1"
3170,12,8,4,1,52,85005,"1"
3171,11,4,4,1,51,45793,"0"
3172,23,9,4,1,59,65256,"0"
3173,0,7,3,1,39,63998,"1"
3174,37,3,4,3,65,88445,"0"
3175,24,3,5,2,63,79813,"0"
3176,14,6,5,2,78,55472,"0"
3177,54,1,4,4,68,48228,"0"
3178,27,4,4,2,40,58431,"0"
3179,55,4,4,4,51,67578,"0"
3180,11,7,5,1,43,28788,"0"
3181,28,4,2,3,32,62840,"0"
3182,55,4,4,5,28,63346,"0"
3183,45,3,4,4,50,43597,"1"
3184,45,2,4,4,36,55854,"0"
3185,36,5,5,2,54,63197,"0"
3186,49,3,4,3,60,60852,"0"
3187,30,6,5,2,65,84484,"0"
3188,28,5,4,2,47,41545,"0"
3189,45,1,4,4,63,71453,"0"
3190,5,7,4,1,64,52904,"0"
3191,23,4,5,2,55,53952,"0"
3192,40,3,4,2,43,67260,"1"
3193,2,8,4,1,61,70006,"1"
3194,35,4,3,3,28,43366,"1"
3195,18,6,5,1,66,49974,"1"
3196,5,4,5,1,65,67195,"0"
3197,100,0,5,8,49,56689,"0"
3198,11,4,3,1,53,49861,"0"
3199,8,7,4,1,29,23918,"1"
3200,67,2,4,5,42,38984,"0"
3201,38,5,4,3,45,30094,"0"
3202,20,5,4,1,72,64848,"0"
3203,86,0,4,7,32,32861,"0"
3204,7,6,5,1,38,87837,"1"
3205,55,2,4,4,53,66034,"0"
3206,25,7,5,1,53,43321,"1"
3207,31,5,4,2,47,74596,"0"
3208,12,5,5,1,51,54533,"0"
3209,58,2,5,4,59,65663,"0"
3210,50,2,5,4,46,50906,"0"
3211,74,1,4,6,63,67458,"0"
3212,8,5,5,1,59,42852,"1"
3213,31,3,4,3,71,70492,"0"
3214,17,6,5,2,47,40426,"0"
3215,23,5,5,2,37,54978,"0"
3216,31,7,4,2,53,85280,"0"
3217,60,4,4,6,61,80053,"0"
3218,59,3,3,5,67,77725,"0"
3219,74,0,2,6,73,97527,"0"
3220,56,3,5,4,27,53001,"1"
3221,0,6,5,1,45,30792,"0"
3222,23,6,3,2,66,81686,"0"
3223,51,3,4,4,38,43923,"0"
3224,39,2,4,4,46,52521,"0"
3225,37,4,4,3,35,43270,"0"
3226,11,4,5,1,40,43727,"1"
3227,47,2,4,4,41,42566,"0"
3228,12,5,5,1,40,62235,"1"
3229,46,3,5,4,57,77053,"0"
3230,39,3,4,4,25,43893,"0"
3231,29,5,4,2,50,47616,"0"
3232,50,4,5,3,67,77103,"0"
3233,43,4,5,3,34,54683,"0"
3234,8,7,2,1,56,67846,"1"
3235,4,4,3,1,36,58536,"0"
3236,40,5,5,3,47,56524,"0"
3237,10,8,5,1,52,62920,"0"
3238,16,3,5,2,62,51852,"0"
3239,46,2,4,4,53,85763,"0"
3240,26,6,3,2,41,64800,"0"
3241,45,5,5,3,59,95384,"0"
3242,50,1,3,5,31,31182,"0"
3243,20,4,4,2,59,90250,"0"
3244,34,3,3,2,38,40786,"1"
3245,9,6,5,1,36,35893,"1"
3246,21,4,4,2,51,55740,"0"
3247,10,3,5,2,26,15000,"1"
3248,18,5,5,2,42,56947,"0"
3249,41,4,3,3,40,51108,"0"
3250,34,7,5,3,37,68078,"0"
3251,20,4,5,2,52,56412,"0"
3252,39,5,1,3,51,84003,"0"
3253,43,7,5,3,56,51171,"0"
3254,27,4,4,4,71,90055,"0"
3255,40,2,5,3,48,90810,"0"
3256,38,7,4,2,74,82832,"1"
3257,19,4,5,2,28,48855,"0"
3258,18,7,4,2,29,45819,"0"
3259,32,3,5,3,38,46943,"0"
3260,10,6,5,1,47,56635,"0"
3261,21,3,5,2,49,41388,"1"
3262,49,1,3,4,70,117281,"0"
3263,3,7,5,2,45,55260,"0"
3264,53,1,4,4,62,59589,"0"
3265,28,5,5,2,52,48271,"1"
3266,51,2,3,4,60,82883,"0"
3267,45,3,3,4,64,66833,"0"
3268,27,6,5,2,28,67726,"0"
3269,54,3,4,4,58,87397,"0"
3270,48,4,4,4,45,73240,"0"
3271,93,0,3,8,44,70661,"0"
3272,50,2,3,5,37,43717,"0"
3273,10,5,5,1,46,59550,"0"
3274,39,4,5,3,34,43010,"0"
3275,16,5,5,1,40,33143,"1"
3276,22,7,4,2,50,77714,"0"
3277,65,3,5,4,47,31994,"0"
3278,13,5,5,1,59,103921,"1"
3279,75,0,4,6,23,45097,"0"
3280,82,4,5,6,60,73081,"0"
3281,54,0,2,5,56,104931,"1"
3282,40,3,4,3,34,62167,"0"
3283,25,3,5,2,44,52915,"0"
3284,38,3,4,3,46,40996,"0"
3285,17,6,5,1,50,44320,"0"
3286,61,5,4,4,37,58814,"0"
3287,62,2,5,6,35,64060,"0"
3288,21,4,5,2,71,51653,"0"
3289,69,0,3,6,39,68306,"0"
3290,10,4,5,1,40,45425,"1"
3291,45,4,5,3,50,58630,"0"
3292,25,5,5,2,62,73532,"1"
3293,72,1,3,6,38,46773,"0"
3294,16,6,5,1,53,45691,"0"
3295,18,6,3,2,64,72708,"0"
3296,50,2,4,4,52,90408,"0"
3297,5,5,5,1,48,69774,"0"
3298,21,6,5,2,54,30749,"1"
3299,18,3,5,2,51,38961,"0"
3300,27,9,5,2,38,64599,"0"
3301,32,3,4,3,54,49457,"0"
3302,38,4,5,2,40,80214,"0"
3303,9,8,5,1,73,62531,"0"
3304,60,0,3,5,39,60053,"1"
3305,15,9,5,2,69,82176,"0"
3306,21,4,5,1,55,57180,"1"
3307,41,5,3,2,57,70210,"0"
3308,22,4,5,2,50,60398,"0"
3309,45,3,3,3,33,40463,"0"
3310,18,9,4,1,50,49422,"1"
3311,13,6,4,2,47,44302,"0"
3312,27,5,5,2,78,77168,"0"
3313,30,4,5,3,55,63002,"0"
3314,37,5,3,2,49,47476,"0"
3315,51,6,3,4,51,61190,"0"
3316,36,2,3,3,75,85832,"0"
3317,26,3,5,2,31,51562,"0"
3318,33,5,5,3,49,69662,"0"
3319,9,7,5,2,52,60615,"0"
3320,71,5,4,4,53,74790,"0"
3321,98,0,3,8,67,57161,"0"
3322,29,8,5,2,41,47389,"0"
3323,80,2,4,6,26,48873,"0"
3324,27,2,4,3,44,57609,"0"
3325,75,1,4,6,40,36980,"1"
3326,65,2,3,5,27,72393,"0"
3327,32,4,3,3,52,76645,"0"
3328,54,1,4,4,52,66610,"0"
3329,9,7,2,1,39,65087,"1"
3330,57,0,5,6,76,80436,"0"
3331,51,2,4,4,68,84517,"0"
3332,55,8,4,4,43,71791,"0"
3333,16,2,3,3,66,85369,"0"
3334,34,6,5,2,36,47447,"0"
3335,105,0,2,8,52,69829,"0"
3336,37,5,4,3,77,100257,"0"
3337,8,8,4,1,61,43604,"0"
3338,30,5,5,1,45,64716,"1"
3339,19,5,5,2,24,56343,"0"
3340,45,3,5,3,59,38788,"1"
3341,66,2,2,6,40,57374,"1"
3342,23,4,5,2,70,93929,"0"
3343,22,6,5,1,66,68103,"0"
3344,46,5,5,4,54,59947,"0"
3345,28,6,5,2,67,58047,"0"
3346,44,2,4,4,32,46452,"0"
3347,46,3,5,3,76,86541,"0"
3348,58,3,4,5,69,80647,"0"
3349,22,6,4,2,65,76882,"0"
3350,84,2,4,7,56,67276,"1"
3351,16,6,4,1,40,44163,"0"
3352,4,4,5,1,44,39390,"1"
3353,27,4,5,2,45,62654,"0"
3354,22,5,4,2,66,85370,"0"
3355,64,2,4,5,27,48107,"0"
3356,31,5,5,2,46,71191,"1"
3357,22,8,4,1,57,61305,"1"
3358,23,8,3,2,30,40291,"0"
3359,73,3,3,6,44,72706,"0"
3360,64,2,5,6,69,58171,"1"
3361,40,4,5,4,52,52200,"0"
3362,12,4,5,1,63,82251,"1"
3363,8,5,4,1,49,65604,"1"
3364,31,6,4,2,61,68244,"0"
3365,18,5,3,1,57,57657,"0"
3366,33,7,5,3,63,72308,"0"
3367,40,4,5,3,50,26750,"0"
3368,35,3,4,3,38,43178,"1"
3369,38,2,4,3,34,40323,"0"
3370,20,8,4,2,59,65054,"0"
3371,55,0,3,5,45,72640,"1"
3372,12,5,5,2,40,31603,"0"
3373,32,7,5,2,58,56704,"0"
3374,34,5,5,3,55,52735,"0"
3375,41,7,5,3,36,53267,"0"
3376,25,4,4,2,30,47240,"1"
3377,63,2,2,5,32,38082,"0"
3378,29,6,4,2,68,50993,"0"
3379,44,1,2,5,55,67899,"0"
3380,43,5,3,4,47,75707,"0"
3381,53,2,4,4,56,57368,"0"
3382,64,2,2,6,49,90397,"0"
3383,41,3,5,3,32,46700,"0"
3384,0,5,5,1,60,47224,"1"
3385,40,2,5,3,61,57856,"0"
3386,22,5,4,2,34,48436,"0"
3387,52,1,4,5,67,75130,"0"
3388,43,4,3,4,48,73692,"0"
3389,51,4,4,5,41,65109,"0"
3390,43,4,4,3,89,78435,"0"
3391,29,7,5,2,48,77778,"0"
3392,76,0,5,6,30,66259,"0"
3393,41,6,5,3,51,57375,"1"
3394,25,5,4,2,57,52909,"0"
3395,72,1,3,6,63,90800,"0"
3396,25,5,3,2,55,68180,"0"
3397,57,2,4,6,49,76705,"0"
3398,43,7,5,3,43,56911,"1"
3399,13,8,5,1,57,86071,"0"
3400,19,5,5,2,42,52601,"0"
3401,69,3,5,6,61,77192,"1"
3402,82,0,5,7,45,51763,"1"
3403,14,4,3,2,25,37260,"0"
3404,22,5,4,2,60,66292,"1"
3405,0,7,5,1,47,47215,"1"
3406,33,7,4,3,50,80201,"0"
3407,68,0,5,5,69,83303,"0"
3408,48,2,4,4,48,76027,"0"
3409,45,3,5,3,53,35413,"0"
3410,12,6,5,1,52,37420,"0"
3411,41,3,4,4,68,45396,"0"
3412,59,5,5,5,46,70734,"0"
3413,76,1,4,7,40,86271,"0"
3414,9,5,5,1,41,20574,"0"
3415,65,2,5,5,25,53300,"1"
3416,11,5,5,1,28,59861,"0"
3417,27,4,5,2,66,84934,"0"
3418,89,0,3,7,49,86468,"0"
3419,28,7,3,2,51,62380,"1"
3420,58,1,5,5,53,53115,"0"
3421,8,7,5,1,64,74375,"1"
3422,6,4,3,1,47,51327,"0"
3423,14,5,4,1,48,36381,"1"
3424,5,4,3,1,61,63478,"0"
3425,45,3,4,3,64,66067,"0"
3426,15,7,3,1,62,57629,"0"
3427,40,4,4,2,36,71760,"0"
3428,82,0,5,7,52,40318,"0"
3429,59,2,5,4,45,64648,"1"
3430,57,4,4,5,45,105217,"0"
3431,50,3,5,4,53,74397,"0"
3432,22,9,3,1,69,90289,"1"
3433,46,4,5,3,29,45890,"0"
3434,24,6,5,1,40,54242,"1"
3435,7,4,4,2,50,58052,"0"
3436,86,0,3,7,45,57171,"0"
3437,31,7,5,1,60,100394,"0"
3438,53,5,4,4,48,40181,"0"
3439,31,4,5,3,44,42682,"0"
3440,5,5,4,1,67,59718,"0"
3441,12,7,5,1,61,65953,"1"
3442,27,6,4,2,38,79042,"0"
3443,53,4,3,4,29,62897,"0"
3444,63,1,4,6,53,60515,"0"
3445,40,3,5,4,79,66382,"0"
3446,47,3,4,4,44,50376,"1"
3447,31,4,4,3,33,55070,"0"
3448,21,4,4,1,37,59403,"1"
3449,35,6,5,1,34,42316,"0"
3450,29,3,5,3,46,19352,"0"
3451,25,4,5,1,62,39503,"0"
3452,51,1,4,5,54,61712,"0"
3453,33,6,4,2,62,68704,"0"
3454,63,4,5,4,64,88745,"0"
3455,36,5,3,3,53,64359,"1"
3456,50,3,2,4,54,81329,"0"
3457,99,0,4,8,38,76116,"0"
3458,26,6,5,2,58,74854,"0"
3459,7,4,5,1,51,67758,"0"
3460,44,2,4,4,41,52262,"0"
3461,10,8,4,1,46,48133,"1"
3462,84,0,2,7,53,79044,"1"
3463,25,6,5,2,79,57543,"0"
3464,16,5,5,1,65,83896,"0"
3465,10,7,4,1,39,61402,"1"
3466,11,7,5,1,58,65132,"1"
3467,7,6,3,1,39,45033,"1"
3468,65,2,5,6,57,82963,"0"
3469,4,7,5,1,35,43109,"1"
3470,88,2,2,7,33,64282,"0"
3471,18,5,4,2,52,50503,"0"
3472,78,2,2,6,61,63732,"1"
3473,4,9,4,1,39,56803,"0"
3474,62,3,3,5,61,77354,"0"
3475,38,1,5,4,65,81637,"0"
3476,42,4,3,3,58,62458,"0"
3477,49,5,3,4,63,67396,"0"
3478,21,8,3,3,51,82269,"0"
3479,21,5,5,2,71,69902,"0"
3480,60,3,4,5,61,79584,"0"
3481,3,7,5,1,53,48169,"0"
3482,19,8,4,1,43,26174,"1"
3483,38,2,5,4,52,76194,"1"
3484,73,0,4,6,65,70525,"0"
3485,11,10,4,1,58,68708,"0"
3486,25,3,3,2,42,65961,"0"
3487,12,7,4,1,40,44894,"0"
3488,79,0,5,6,56,56234,"0"
3489,42,6,4,3,38,58030,"0"
3490,34,8,4,2,66,60687,"0"
3491,19,6,5,1,49,48138,"1"
3492,78,2,5,7,52,74890,"1"
3493,18,4,3,2,24,41643,"0"
3494,31,5,4,2,66,83782,"0"
3495,0,6,5,1,46,42865,"0"
3496,31,5,5,2,60,62378,"1"
3497,35,3,5,3,25,76419,"0"
3498,42,4,3,4,57,46090,"0"
3499,17,6,4,1,54,38496,"1"
3500,31,5,5,2,31,38457,"1"
3501,15,6,5,1,52,53783,"0"
3502,40,5,4,3,35,58961,"0"
3503,9,6,5,1,40,27944,"0"
3504,78,4,5,6,58,86592,"0"
3505,31,6,2,3,49,69853,"0"
3506,13,6,4,1,47,56060,"0"
3507,62,2,4,5,41,53876,"0"
3508,6,6,5,1,26,33102,"0"
3509,15,6,5,1,55,58981,"1"
3510,35,4,3,3,21,72429,"0"
3511,33,3,3,3,63,72248,"0"
3512,77,0,2,6,52,71456,"0"
3513,13,6,5,2,51,27103,"0"
3514,50,4,2,4,44,68086,"0"
3515,8,6,5,1,24,32617,"0"
3516,7,4,5,1,56,60192,"1"
3517,55,5,4,5,54,65416,"0"
3518,39,3,5,3,45,48786,"0"
3519,13,4,3,2,53,77469,"0"
3520,35,4,4,3,60,84822,"1"
3521,77,1,3,6,56,67688,"0"
3522,38,6,5,2,58,44711,"0"
3523,13,5,5,1,56,49142,"0"
3524,43,4,4,3,43,85934,"0"
3525,37,3,4,4,73,58210,"0"
3526,12,5,4,1,57,61934,"1"
3527,58,4,4,5,55,57358,"1"
3528,47,3,3,3,46,42182,"0"
3529,87,2,4,7,29,65751,"0"
3530,14,6,5,1,47,61827,"0"
3531,26,5,5,1,44,52392,"0"
3532,34,2,5,4,26,68293,"1"
3533,31,6,5,3,60,71977,"1"
3534,16,7,3,1,49,60772,"0"
3535,53,1,4,4,66,95576,"0"
